utvec,dv,err,temp,SM_EWT,snow_EWT,GSL,UL,date
2008.162842,-0.226200,0.139900,1.137150,0.438288,0.001070,1278.625255,1370.692944,2008-03-01
2008.165649,-0.233500,0.141400,1.190600,0.439179,0.000953,1278.629082,1370.696874,2008-03-02
2008.168335,-0.239000,0.143600,1.257550,0.440079,0.000834,1278.632746,1370.700651,2008-03-03
2008.171143,-0.246500,0.146600,1.381410,0.440907,0.000725,1278.636566,1370.704619,2008-03-04
2008.173828,-0.250800,0.150100,1.486140,0.441699,0.000622,1278.640197,1370.708434,2008-03-05
2008.176636,-0.257300,0.150600,1.581750,0.442484,0.000520,1278.643962,1370.712450,2008-03-06
2008.179321,-0.265400,0.150500,1.732440,0.443190,0.000429,1278.647517,1370.716316,2008-03-07
2008.182007,-0.269700,0.151600,1.942800,0.443878,0.000341,1278.651021,1370.720214,2008-03-08
2008.184814,-0.274500,0.154300,2.070390,0.444484,0.000265,1278.654614,1370.724321,2008-03-09
2008.187500,-0.280900,0.157000,2.139630,0.445060,0.000195,1278.657975,1370.728287,2008-03-10
2008.190308,-0.284000,0.160300,2.181670,0.445551,0.000137,1278.661396,1370.732474,2008-03-11
2008.192993,-0.290300,0.165000,2.156970,0.445981,0.000088,1278.664568,1370.736519,2008-03-12
2008.195801,-0.296700,0.167100,2.121180,0.446361,0.000048,1278.667769,1370.740795,2008-03-13
2008.198486,-0.306300,0.166400,2.174250,0.446654,0.000020,1278.670708,1370.744931,2008-03-14
2008.201172,-0.309300,0.166600,2.287820,0.446883,0.000004,1278.673518,1370.749118,2008-03-15
2008.203979,-0.317700,0.167600,2.509730,0.447026,0.000000,1278.676303,1370.753548,2008-03-16
2008.206665,-0.322300,0.168300,2.674700,0.447148,0.000000,1278.678813,1370.757844,2008-03-17
2008.209473,-0.324700,0.169600,2.744920,0.447262,0.000000,1278.681262,1370.762396,2008-03-18
2008.212158,-0.329600,0.171600,2.839400,0.447372,0.000000,1278.683434,1370.766804,2008-03-19
2008.214966,-0.333500,0.172500,3.048620,0.447485,0.000000,1278.685532,1370.771466,2008-03-20
2008.217651,-0.333800,0.173400,3.288020,0.447589,0.000000,1278.687376,1370.775965,2008-03-21
2008.220337,-0.334000,0.174400,3.319330,0.447695,0.000000,1278.689066,1370.780501,2008-03-22
2008.223145,-0.336100,0.175300,3.339280,0.447793,0.000000,1278.690670,1370.785272,2008-03-23
2008.225830,-0.339200,0.175900,3.454920,0.447892,0.000000,1278.692053,1370.789854,2008-03-24
2008.228638,-0.339500,0.177100,3.559250,0.447983,0.000000,1278.693346,1370.794661,2008-03-25
2008.231323,-0.337400,0.178300,3.553740,0.448070,0.000000,1278.694439,1370.799263,2008-03-26
2008.234131,-0.336500,0.179600,3.558260,0.448158,0.000000,1278.695437,1370.804075,2008-03-27
2008.236816,-0.340600,0.180700,3.588310,0.448238,0.000000,1278.696256,1370.808669,2008-03-28
2008.239502,-0.338700,0.181100,3.674700,0.448318,0.000000,1278.696947,1370.813250,2008-03-29
2008.242310,-0.341200,0.182400,3.826840,0.448391,0.000000,1278.697535,1370.818016,2008-03-30
2008.244995,-0.346100,0.185100,3.984430,0.448463,0.000000,1278.697974,1370.822545,2008-03-31
2008.247803,-0.346900,0.187900,3.943460,0.448528,0.000000,1278.698308,1370.827242,2008-04-01
2008.250488,-0.345700,0.187700,3.878860,0.448589,0.000000,1278.698512,1370.831691,2008-04-02
2008.253296,-0.347000,0.188600,3.995940,0.448648,0.000000,1278.698608,1370.836290,2008-04-03
2008.255981,-0.351800,0.188400,4.170070,0.448701,0.000000,1278.698591,1370.840630,2008-04-04
2008.258667,-0.354600,0.190300,4.396960,0.448752,0.000000,1278.698472,1370.844909,2008-04-05
2008.261475,-0.353500,0.193200,4.692950,0.448797,0.000000,1278.698243,1370.849307,2008-04-06
2008.264160,-0.354100,0.195200,4.969030,0.448839,0.000000,1278.697928,1370.853433,2008-04-07
2008.266968,-0.356100,0.198400,5.108270,0.448874,0.000000,1278.697501,1370.857658,2008-04-08
2008.269653,-0.359400,0.199900,5.221200,0.448906,0.000000,1278.697004,1370.861604,2008-04-09
2008.272461,-0.359300,0.199900,5.306130,0.448934,0.000000,1278.696396,1370.865627,2008-04-10
2008.275146,-0.363100,0.200400,5.365030,0.448956,0.000000,1278.695733,1370.869366,2008-04-11
2008.277832,-0.367200,0.202000,5.460610,0.448975,0.000000,1278.694995,1370.872993,2008-04-12
2008.280640,-0.371600,0.203300,5.463670,0.448988,0.000000,1278.694146,1370.876659,2008-04-13
2008.283325,-0.374300,0.203600,5.516030,0.448996,0.000000,1278.693265,1370.880035,2008-04-14
2008.286133,-0.371400,0.208100,5.691960,0.449000,0.000000,1278.692275,1370.883423,2008-04-15
2008.288818,-0.373200,0.208500,5.907770,0.448997,0.000000,1278.691267,1370.886520,2008-04-16
2008.291626,-0.373200,0.207283,6.172750,0.448986,0.000000,1278.690153,1370.889602,2008-04-17
2008.294312,-0.373199,0.205908,6.466770,0.448968,0.000000,1278.689033,1370.892394,2008-04-18
2008.296997,-0.373198,0.204434,6.737810,0.448940,0.000000,1278.687865,1370.895036,2008-04-19
2008.299805,-0.373196,0.202900,6.943620,0.448905,0.000000,1278.686595,1370.897648,2008-04-20
2008.302490,-0.373192,0.201551,7.185080,0.448862,0.000000,1278.685339,1370.900009,2008-04-21
2008.305298,-0.373188,0.200379,7.254620,0.448813,0.000000,1278.683985,1370.902343,2008-04-22
2008.307983,-0.373182,0.199596,7.325650,0.448756,0.000000,1278.682657,1370.904453,2008-04-23
2008.310791,-0.373174,0.199245,7.386080,0.448691,0.000000,1278.681238,1370.906541,2008-04-24
2008.313477,-0.373164,0.199468,7.386000,0.448621,0.000000,1278.679854,1370.908432,2008-04-25
2008.316162,-0.373152,0.200342,7.399650,0.448541,0.000000,1278.678449,1370.910226,2008-04-26
2008.318970,-0.373137,0.202069,7.426600,0.448459,0.000000,1278.676961,1370.912007,2008-04-27
2008.321655,-0.373120,0.204605,7.652930,0.448367,0.000000,1278.675525,1370.913627,2008-04-28
2008.324463,-0.373100,0.208300,7.860610,0.448273,0.000000,1278.674012,1370.915242,2008-04-29
2008.327148,-0.368800,0.211100,8.015450,0.448173,0.000000,1278.672560,1370.916718,2008-04-30
2008.329956,-0.361700,0.207600,8.245240,0.448063,0.000000,1278.671040,1370.918198,2008-05-01
2008.332642,-0.358800,0.203900,8.588740,0.447953,0.000000,1278.669588,1370.919562,2008-05-02
2008.335327,-0.354200,0.200700,8.914380,0.447833,0.000000,1278.668142,1370.920880,2008-05-03
2008.338135,-0.348800,0.198700,9.117150,0.447713,0.000000,1278.666641,1370.922220,2008-05-04
2008.340820,-0.347800,0.193400,9.319700,0.447582,0.000000,1278.665220,1370.923472,2008-05-05
2008.343628,-0.340700,0.193500,9.365340,0.447454,0.000000,1278.663753,1370.924757,2008-05-06
2008.346313,-0.333700,0.193500,9.499150,0.447321,0.000000,1278.662373,1370.925972,2008-05-07
2008.349121,-0.333200,0.190900,9.623010,0.447177,0.000000,1278.660956,1370.927235,2008-05-08
2008.351807,-0.328700,0.186700,9.736850,0.447037,0.000000,1278.659632,1370.928444,2008-05-09
2008.354492,-0.326900,0.185700,9.859380,0.446886,0.000000,1278.658342,1370.929661,2008-05-10
2008.357300,-0.325700,0.182600,10.084300,0.446739,0.000000,1278.657032,1370.930950,2008-05-11
2008.359985,-0.325500,0.181400,10.262400,0.446581,0.000000,1278.655823,1370.932206,2008-05-12
2008.362793,-0.321300,0.181100,10.378300,0.446428,0.000000,1278.654606,1370.933553,2008-05-13
2008.365479,-0.312000,0.181800,10.475400,0.446272,0.000000,1278.653493,1370.934880,2008-05-14
2008.368286,-0.305200,0.180700,10.560700,0.446106,0.000000,1278.652386,1370.936315,2008-05-15
2008.370972,-0.301200,0.179300,10.646500,0.445944,0.000000,1278.651385,1370.937743,2008-05-16
2008.373657,-0.298700,0.181100,10.904700,0.445755,0.000000,1278.650446,1370.939231,2008-05-17
2008.376465,-0.296600,0.182000,11.273800,0.445552,0.000000,1278.649533,1370.940859,2008-05-18
2008.379150,-0.294400,0.180800,11.617300,0.445315,0.000000,1278.648723,1370.942484,2008-05-19
2008.381958,-0.291700,0.181200,11.783000,0.445066,0.000000,1278.647937,1370.944245,2008-05-20
2008.384644,-0.292000,0.182700,11.894100,0.444796,0.000000,1278.647234,1370.945980,2008-05-21
2008.387451,-0.287500,0.179800,12.195600,0.444489,0.000000,1278.646544,1370.947837,2008-05-22
2008.390137,-0.283400,0.177500,12.552500,0.444174,0.000000,1278.645918,1370.949646,2008-05-23
2008.392822,-0.280000,0.177000,12.790300,0.443822,0.000000,1278.645319,1370.951478,2008-05-24
2008.395630,-0.275400,0.177300,13.038400,0.443464,0.000000,1278.644714,1370.953409,2008-05-25
2008.398315,-0.273300,0.177500,13.402600,0.443067,0.000000,1278.644148,1370.955261,2008-05-26
2008.401123,-0.272200,0.177000,13.736000,0.442667,0.000000,1278.643562,1370.957195,2008-05-27
2008.403809,-0.269100,0.176900,14.053900,0.442245,0.000000,1278.642999,1370.959033,2008-05-28
2008.406616,-0.266600,0.174700,14.275500,0.441783,0.000000,1278.642401,1370.960931,2008-05-29
2008.409302,-0.259900,0.171800,14.436500,0.441320,0.000000,1278.641812,1370.962717,2008-05-30
2008.411987,-0.254400,0.170100,14.614100,0.440815,0.000000,1278.641199,1370.964465,2008-05-31
2008.414795,-0.251800,0.168500,14.963800,0.440311,0.000000,1278.640525,1370.966243,2008-06-01
2008.417480,-0.249600,0.169100,15.360000,0.439764,0.000000,1278.639842,1370.967886,2008-06-02
2008.420288,-0.245300,0.168600,15.675500,0.439220,0.000000,1278.639079,1370.969535,2008-06-03
2008.422974,-0.240000,0.166400,15.942000,0.438658,0.000000,1278.638295,1370.971038,2008-06-04
2008.425781,-0.231300,0.163900,16.160500,0.438049,0.000000,1278.637412,1370.972521,2008-06-05
2008.428467,-0.228500,0.161000,16.310600,0.437448,0.000000,1278.636499,1370.973848,2008-06-06
2008.431152,-0.223800,0.158700,16.421800,0.436799,0.000000,1278.635511,1370.975075,2008-06-07
2008.433960,-0.217500,0.156700,16.615700,0.436160,0.000000,1278.634391,1370.976243,2008-06-08
2008.436646,-0.215000,0.156700,16.803300,0.435472,0.000000,1278.633230,1370.977240,2008-06-09
2008.439453,-0.212000,0.156500,17.032000,0.434795,0.000000,1278.631913,1370.978148,2008-06-10
2008.442139,-0.212200,0.156300,17.294300,0.434100,0.000000,1278.630548,1370.978880,2008-06-11
2008.444946,-0.210200,0.155100,17.421900,0.433356,0.000000,1278.629003,1370.979492,2008-06-12
2008.447632,-0.204000,0.152700,17.675100,0.432625,0.000000,1278.627404,1370.979922,2008-06-13
2008.450317,-0.197900,0.151400,17.904800,0.431843,0.000000,1278.625682,1370.980192,2008-06-14
2008.453125,-0.197400,0.149900,18.084600,0.431077,0.000000,1278.623739,1370.980293,2008-06-15
2008.455811,-0.193700,0.150100,18.256900,0.430190,0.000000,1278.621738,1370.980207,2008-06-16
2008.458618,-0.195500,0.150400,18.374400,0.429177,0.000000,1278.619491,1370.979918,2008-06-17
2008.461304,-0.185800,0.149300,18.455200,0.428010,0.000000,1278.617187,1370.979446,2008-06-18
2008.464111,-0.179500,0.146900,18.509900,0.426635,0.000000,1278.614623,1370.978749,2008-06-19
2008.466797,-0.173300,0.143800,18.560000,0.425183,0.000000,1278.612024,1370.977890,2008-06-20
2008.469482,-0.168900,0.141600,18.660000,0.423531,0.000000,1278.609288,1370.976849,2008-06-21
2008.472290,-0.166300,0.140200,18.906700,0.421831,0.000000,1278.606286,1370.975566,2008-06-22
2008.474976,-0.162300,0.140600,19.205300,0.419941,0.000000,1278.603282,1370.974156,2008-06-23
2008.477783,-0.160400,0.140700,19.463000,0.418032,0.000000,1278.600012,1370.972497,2008-06-24
2008.480469,-0.156400,0.140100,19.707900,0.416036,0.000000,1278.596760,1370.970733,2008-06-25
2008.483276,-0.154100,0.139500,19.962900,0.413864,0.000000,1278.593241,1370.968709,2008-06-26
2008.485962,-0.147800,0.137000,20.268800,0.411716,0.000000,1278.589760,1370.966603,2008-06-27
2008.488647,-0.141500,0.134600,20.446300,0.409406,0.000000,1278.586176,1370.964335,2008-06-28
2008.491455,-0.137200,0.132900,20.570300,0.407143,0.000000,1278.582320,1370.961792,2008-06-29
2008.494141,-0.135000,0.131800,20.773400,0.404734,0.000000,1278.578534,1370.959200,2008-06-30
2008.496948,-0.133200,0.131900,20.947100,0.402396,0.000000,1278.574480,1370.956326,2008-07-01
2008.499634,-0.129300,0.131900,21.054400,0.400035,0.000000,1278.570511,1370.953422,2008-07-02
2008.502441,-0.127500,0.131400,21.176400,0.397553,0.000000,1278.566276,1370.950229,2008-07-03
2008.505127,-0.125500,0.130100,21.324200,0.395173,0.000000,1278.562145,1370.947026,2008-07-04
2008.507812,-0.125500,0.129700,21.483200,0.392691,0.000000,1278.557942,1370.943683,2008-07-05
2008.510620,-0.123300,0.128800,21.750100,0.390331,0.000000,1278.553474,1370.940038,2008-07-06
2008.513306,-0.119600,0.128400,21.928600,0.387889,0.000000,1278.549135,1370.936412,2008-07-07
2008.516113,-0.118300,0.128900,22.102700,0.385587,0.000000,1278.544537,1370.932482,2008-07-08
2008.518799,-0.113000,0.129200,22.333100,0.383327,0.000000,1278.540081,1370.928588,2008-07-09
2008.521606,-0.103700,0.128300,22.539400,0.381019,0.000000,1278.535372,1370.924384,2008-07-10
2008.524292,-0.096600,0.128300,22.671400,0.378874,0.000000,1278.530820,1370.920235,2008-07-11
2008.526978,-0.092400,0.127700,22.832500,0.376706,0.000000,1278.526226,1370.915965,2008-07-12
2008.529785,-0.083700,0.126700,23.003700,0.374714,0.000000,1278.521388,1370.911377,2008-07-13
2008.532471,-0.079800,0.126600,23.165700,0.372726,0.000000,1278.516726,1370.906870,2008-07-14
2008.535278,-0.078400,0.127000,23.301100,0.370924,0.000000,1278.511825,1370.902040,2008-07-15
2008.537964,-0.070000,0.127900,23.337400,0.369211,0.000000,1278.507112,1370.897308,2008-07-16
2008.540771,0.024500,0.126900,23.298400,0.367377,0.000000,1278.502169,1370.892250,2008-07-17
2008.543457,0.032100,0.125600,23.216200,0.365565,0.000000,1278.497425,1370.887305,2008-07-18
2008.546143,0.038700,0.125200,23.151800,0.363618,0.000000,1278.492671,1370.882259,2008-07-19
2008.548950,0.046000,0.124800,23.191600,0.361715,0.000000,1278.487692,1370.876878,2008-07-20
2008.551636,0.051100,0.123800,23.258100,0.359690,0.000000,1278.482917,1370.871627,2008-07-21
2008.554443,0.059100,0.124000,23.267900,0.357729,0.000000,1278.477916,1370.866031,2008-07-22
2008.557129,0.067200,0.123700,23.251500,0.355751,0.000000,1278.473122,1370.860574,2008-07-23
2008.559937,0.075800,0.122300,23.200500,0.353674,0.000000,1278.468101,1370.854763,2008-07-24
2008.562622,0.081400,0.120800,23.209800,0.351687,0.000000,1278.463291,1370.849104,2008-07-25
2008.565308,0.088200,0.120100,23.236300,0.349619,0.000000,1278.458471,1370.843343,2008-07-26
2008.568115,0.095000,0.119700,23.252600,0.347657,0.000000,1278.453425,1370.837216,2008-07-27
2008.570801,0.098400,0.119700,23.172500,0.345631,0.000000,1278.448590,1370.831253,2008-07-28
2008.573608,0.106500,0.120500,23.133300,0.343727,0.000000,1278.443529,1370.824914,2008-07-29
2008.576294,0.114600,0.120900,23.062100,0.341863,0.000000,1278.438680,1370.818748,2008-07-30
2008.579102,0.121600,0.120600,22.984800,0.339966,0.000000,1278.433603,1370.812196,2008-07-31
2008.581787,0.127200,0.120200,22.974800,0.338209,0.000000,1278.428743,1370.805831,2008-08-01
2008.584473,0.136000,0.119400,22.877000,0.336442,0.000000,1278.423875,1370.799364,2008-08-02
2008.587280,0.141300,0.119100,22.640200,0.334826,0.000000,1278.418783,1370.792502,2008-08-03
2008.589966,0.147700,0.119700,22.412200,0.333222,0.000000,1278.413905,1370.785836,2008-08-04
2008.592773,0.152600,0.119800,22.226300,0.331780,0.000000,1278.408803,1370.778764,2008-08-05
2008.595459,0.162600,0.120100,22.097000,0.330434,0.000000,1278.403916,1370.771898,2008-08-06
2008.598267,0.169200,0.120100,21.977700,0.329140,0.000000,1278.398803,1370.764616,2008-08-07
2008.600952,0.176500,0.119000,21.885000,0.328018,0.000000,1278.393911,1370.757553,2008-08-08
2008.603638,0.178400,0.118200,21.837300,0.326974,0.000000,1278.389014,1370.750391,2008-08-09
2008.606445,0.186600,0.117900,21.792400,0.326109,0.000000,1278.383893,1370.742803,2008-08-10
2008.609131,0.191600,0.117600,21.706900,0.325351,0.000000,1278.378991,1370.735443,2008-08-11
2008.611938,0.196600,0.117200,21.609500,0.324774,0.000000,1278.373866,1370.727649,2008-08-12
2008.614624,0.206200,0.117400,21.469200,0.324352,0.000000,1278.368960,1370.720092,2008-08-13
2008.617432,0.211600,0.116100,21.339500,0.324083,0.000000,1278.363830,1370.712089,2008-08-14
2008.620117,0.215500,0.114700,21.238300,0.324000,0.000000,1278.358924,1370.704339,2008-08-15
2008.622803,0.224200,0.114700,21.129700,0.324001,0.000000,1278.354015,1370.696491,2008-08-16
2008.625610,0.229600,0.114600,21.045200,0.324005,0.000000,1278.348885,1370.688187,2008-08-17
2008.628296,0.236200,0.115600,20.977800,0.324011,0.000000,1278.343977,1370.680146,2008-08-18
2008.631104,0.239500,0.116700,20.900400,0.324019,0.000000,1278.338850,1370.671653,2008-08-19
2008.633789,0.246500,0.118700,20.817500,0.324030,0.000000,1278.333952,1370.663458,2008-08-20
2008.636597,0.250300,0.119400,20.698200,0.324043,0.000000,1278.328839,1370.654823,2008-08-21
2008.639282,0.254000,0.118800,20.623400,0.324058,0.000000,1278.323960,1370.646516,2008-08-22
2008.641968,0.259600,0.119700,20.476700,0.324076,0.000000,1278.319092,1370.638166,2008-08-23
2008.644775,0.263200,0.121100,20.262500,0.324095,0.000000,1278.314021,1370.629410,2008-08-24
2008.647461,0.266700,0.122800,20.050200,0.324118,0.000000,1278.309186,1370.621013,2008-08-25
2008.650269,0.270100,0.124400,19.880900,0.324141,0.000000,1278.304153,1370.612227,2008-08-26
2008.652954,0.277200,0.127100,19.758000,0.324167,0.000000,1278.299364,1370.603830,2008-08-27
2008.655762,0.277900,0.127400,19.679300,0.324196,0.000000,1278.294381,1370.595065,2008-08-28
2008.658447,0.283500,0.128100,19.636500,0.324226,0.000000,1278.289645,1370.586709,2008-08-29
